ID_ALUNO,IDADE,ANO_INGRESSO,FORMA_INGRESSO,ANO_EVASAO,FORMA_EVASAO,NATURALIDADE,ETNIA,DEFICIENCIAS,COTAS,BOLSA
3DBAF4B9020576DF8F8505B50E4853A4,19-25 anos,2019,Processo Seletivo - SiSU,,Sem Evasao,Rio Branco-AC,Branca,Sem Deficiencia,Ampla Concorrencia,Possuia
3DC249620E30AC3FFC14ED7BB0F46736,19-25 anos,2019,Processo Seletivo - SiSU,2019,Desistencia,Rio Branco-AC,Branca,Sem Deficiencia,Ampla Concorrencia,Não Possuia
3DD62FBC6670019466249A809185A876,Menos de 19 anos,2014,Processo Seletivo - SiSU,2022,Jubilamento,Rio Branco-AC,Parda,Sem Deficiencia,"Vagas destinadas aos pretos, pardos e indigenas de baixa renda",Possuia
3E2449EBBEB149857A783B0845C671C2,Acima de 35 anos,2014,Processo Seletivo - SiSU,2016,Jubilamento,Rio Branco-AC,Parda,Fisica,Vagas destinadas aos candidatos deficientes,Não Possuia
3E8242853CA7831EB03DA9C1CEF03F61,19-25 anos,2012,Enem,2014,Jubilamento,Rio Branco-AC,Nao Declarada,Sem Deficiencia,Ampla Concorrencia,Não Possuia
3EBFDB36A1C782DD12D9780E51881A2C,26-35 anos,2018,Processo Seletivo - SiSU,2023,Jubilamento,Porto Velho-RO,Parda,Sem Deficiencia,Candidatos de Escola Publica com Baixa Renda PPI,Possuia
3FBF4894946C9D521C401634CAC70217,Menos de 19 anos,2021,Processo Seletivo - SiSU,,Sem Evasao,Rio Branco-AC,Branca,Sem Deficiencia,Ampla Concorrencia,Possuia
40236B7056C533DA38D9F7151C070B6D,Menos de 19 anos,2023,Processo Seletivo - SiSU,,Sem Evasao,Rio Branco-AC,Parda,Sem Deficiencia,Candidatos de Escola Publica com Baixa Renda PPI,Possuia
406373BF5F5B187BC4AADDFF066D5282,19-25 anos,2014,Processo Seletivo - SiSU,2022,Formado,Alegrete-RS,Branca,Sem Deficiencia,Ampla Concorrencia,Não Possuia
40882BEBD317419CFCEA3ADC3DCFAE6C,Acima de 35 anos,2008,Transferencia Externa,2019,Jubilamento,Rio Branco-AC,Branca,Sem Deficiencia,Ampla Concorrencia,Não Possuia
40EAE2780E80243BF0324B4557EE2FD8,19-25 anos,2010,Vestibular,2014,Jubilamento,Rio Branco-AC,Branca,Sem Deficiencia,Ampla Concorrencia,Não Possuia
41AFCF0F4146CEBDCEED1088402852D7,Menos de 19 anos,2022,Processo Seletivo - SiSU,,Sem Evasao,Rio Branco-AC,Branca,Sem Deficiencia,Ampla Concorrencia,Não Possuia
4248F287DC9FAB6ABFCF1C333AA9838E,Acima de 35 anos,2010,Vestibular,2014,Formado,Rio Branco-AC,Branca,Sem Deficiencia,Ampla Concorrencia,Não Possuia
4270DBF131A6B90E675B8861DD699AB5,Acima de 35 anos,2009,Vestibular,2016,Formado,Tarauaca-AC,Parda,Sem Deficiencia,Ampla Concorrencia,Não Possuia
42A2F3D8B0671E4D84D140C138CE0D89,Menos de 19 anos,2018,Processo Seletivo - SiSU,2018,Desistencia,Rio Branco-AC,Parda,Sem Deficiencia,Ampla Concorrencia,Não Possuia
44B3B75C339045A8CCBBF374DCC0CDBF,19-25 anos,2021,Processo Seletivo - SiSU,,Sem Evasao,Rio Branco-AC,Parda,Sem Deficiencia,Candidatos de Escola Publica com Baixa Renda PPI,Possuia
450F494136D806344675040A107518CD,Acima de 35 anos,2017,Processo Seletivo - SiSU,,Sem Evasao,Rio Branco-AC,Branca,Sem Deficiencia,Ampla Concorrencia,Possuia
4530DE238502B5AEE3AD8EEC65A4A70F,Menos de 19 anos,2008,Vestibular,2010,Desistencia,Rio Branco-AC,Branca,Sem Deficiencia,Ampla Concorrencia,Não Possuia
45AF4AF2AE6BF55E858A019A76AA20A7,26-35 anos,2016,Reopcao de Curso,2022,Jubilamento,Rio Branco-AC,Branca,Sem Deficiencia,Ampla Concorrencia,Não Possuia
4636E611824778B40AB4243C0A1549F4,19-25 anos,2021,Processo Seletivo - SiSU,,Sem Evasao,Sena Madureira-AC,Preta,Sem Deficiencia,Candidatos de Escola Publica com Baixa Renda,Possuia
46625972490BD5599E5A21C11F16C3CC,Menos de 19 anos,2021,Processo Seletivo - SiSU,2022,Jubilamento,Sena Madureira-AC,Parda,Sem Deficiencia,Ampla Concorrencia,Não Possuia
47B32EF70920C14B58D6E0025C479C67,Acima de 35 anos,2018,Transferencia Externa,2022,Desistencia,Rio Branco-AC,Parda,Sem Deficiencia,Ampla Concorrencia,Não Possuia
47B44B9BEB1CFA6DFE1ED044B240DB61,26-35 anos,2015,Processo Seletivo - SiSU,2017,Jubilamento,Lajeado-RS,Branca,Sem Deficiencia,Geral,Possuia
47BA327B57BE22B98EEE0E5DC3E14711,Acima de 35 anos,2008,Vestibular,2014,Jubilamento,Fortaleza-CE,Branca,Sem Deficiencia,Ampla Concorrencia,Não Possuia
47CC8FBDAEACD8C1D9FE325B11E0287E,19-25 anos,2009,Vestibular,2012,Formado,Rio Branco-AC,Nao Declarada,Sem Deficiencia,Ampla Concorrencia,Não Possuia
4843444B2CD1C2D4B2B261E396C5DA4A,19-25 anos,2008,Vestibular,2014,Jubilamento,Rio Branco-AC,Nao Declarada,Sem Deficiencia,Ampla Concorrencia,Possuia
4860F5CBEA5E5DBB3B1D6D94C2157DF5,19-25 anos,2013,Transferencia Externa,2016,Jubilamento,Cruzeiro do Sul-AC,Nao Declarada,Sem Deficiencia,Ampla Concorrencia,Não Possuia
486F06AA533267BED3C590B52DB3D18D,Menos de 19 anos,2008,Vestibular,2014,Jubilamento,Rio Branco-AC,Branca,Sem Deficiencia,Ampla Concorrencia,Não Possuia
48E2B7285E724A6F18786510A46ECEA7,Menos de 19 anos,2018,Processo Seletivo - SiSU,,Sem Evasao,Feijo-AC,Branca,Sem Deficiencia,Candidatos de Escola Publica Independente de Renda,Não Possuia
496DE70CDB579AA363B818CBB913D108,Menos de 19 anos,2018,Processo Seletivo - SiSU,2022,Jubilamento,Rio Branco-AC,Branca,Sem Deficiencia,Ampla Concorrencia,Possuia
49D17048771E15A6C25F142B9E513E0A,26-35 anos,2020,Processo Seletivo - SiSU,,Sem Evasao,Rio Branco-AC,Preta,Fisica,Ampla Concorrencia,Possuia
4A0A330F3FE04FAB7704255C4230DC6D,26-35 anos,2017,Processo Seletivo - SiSU,2018,Jubilamento,Rio Branco-AC,Preta,Sem Deficiencia,Ampla Concorrencia,Não Possuia
4A9A32256809FC17CD9E68E5F6FEB3ED,26-35 anos,2015,Processo Seletivo - SiSU,2018,Jubilamento,Morada Nova-CE,Nao Declarada,Sem Deficiencia,"Candidatos de Escola Publica com Baixa Renda (Pretos, Pardos e Indigenas)",Não Possuia
4AD46E8176DA58AF20CF6DB9E0D3673D,Menos de 19 anos,2023,Processo Seletivo - SiSU,,Sem Evasao,Sao Lourenco do Oeste-SC,Branca,Sem Deficiencia,Ampla Concorrencia,Não Possuia
4AD7FFF9CCF799F755109FA80DCD8B10,26-35 anos,2013,Processo Seletivo - SiSU,2013,Desistencia,Maceio-AL,Parda,Sem Deficiencia,"Vagas destinadas aos pretos, pardos e indigenas independente de renda",Não Possuia
4B419812269CE34CBEF6F46A71D55B50,Acima de 35 anos,2020,Processo Seletivo - SiSU,,Sem Evasao,Rio Branco-AC,Parda,Sem Deficiencia,Ampla Concorrencia,Possuia
4B650319CCA0B2D0480D58B5C6451A28,Menos de 19 anos,2017,Processo Seletivo - SiSU,2017,Desistencia,Tres Marias-MG,Branca,Sem Deficiencia,Ampla Concorrencia,Não Possuia
4B7BFFE0B6E29D949DE3EA0F974007C6,Menos de 19 anos,2019,Processo Seletivo - SiSU,2023,Jubilamento,Rio Branco-AC,Parda,Sem Deficiencia,Ampla Concorrencia,Não Possuia
4BBD2D541D623EC13D37C7A1AA64A903,Menos de 19 anos,2012,Enem,2018,Jubilamento,Rio Branco-AC,Nao Declarada,Sem Deficiencia,Ampla Concorrencia,Não Possuia
4C038C24158AA04F63A0DDF71C462716,19-25 anos,2008,Transferencia Externa,2014,Jubilamento,Rio Branco-AC,Nao Declarada,Sem Deficiencia,Ampla Concorrencia,Não Possuia
4C270CF7B732CBAE0431F333348FCBBB,Menos de 19 anos,2022,Processo Seletivo - SiSU,,Sem Evasao,Rio Branco-AC,Parda,Sem Deficiencia,Ampla Concorrencia,Possuia
4C93E18166419DA61B1CA433C866D9E5,19-25 anos,2010,Vestibular,2014,Formado,Sao Paulo-SP,Branca,Sem Deficiencia,Ampla Concorrencia,Possuia
4D6D7868BA059092B1C7FB35B1C9B960,19-25 anos,2020,Reopcao de Curso,,Sem Evasao,Rio Branco-AC,Branca,Sem Deficiencia,Ampla Concorrencia,Possuia
4DBEDC570A51DDBB060532CC5F6D5705,19-25 anos,2010,Vestibular,2014,Desistencia,Rio Branco-AC,Branca,Sem Deficiencia,Ampla Concorrencia,Não Possuia
4DDC45A9DE1065695A90E87BE37471C0,19-25 anos,2017,Processo Seletivo - SiSU,2017,Desistencia,Rio Branco-AC,Parda,Sem Deficiencia,Ampla Concorrencia,Não Possuia
4E253F59CE72377038AB855694E4903C,26-35 anos,2016,Portador de Diploma Superior,2018,Jubilamento,Rio Branco-AC,Nao Declarada,Sem Deficiencia,Ampla Concorrencia,Não Possuia
4E9101A27E90CCF06980744E76749C2C,Menos de 19 anos,2021,Processo Seletivo - SiSU,2023,Jubilamento,Rio Branco-AC,Branca,Sem Deficiencia,Candidatos de Escola Publica Independente de Renda,Não Possuia
4F21ACB802468C4B2AC37CCB0B7AB6EC,Menos de 19 anos,2016,Processo Seletivo - SiSU,2019,Formado,Rio Branco-AC,Branca,Sem Deficiencia,Candidatos de Escola Publica com Baixa Renda,Possuia
4F9416948E4B30B534DAF0EC5564013B,Menos de 19 anos,2016,Processo Seletivo - SiSU,2022,Jubilamento,Rio Branco-AC,Parda,Sem Deficiencia,"Candidatos de Escola Publica Independente de Renda (Pretos, Pardos e Indigenas)",Não Possuia
4FAE0695454A986D8328AADBA1534575,Menos de 19 anos,2020,Processo Seletivo - SiSU,,Sem Evasao,Mancio Lima-AC,Preta,Sem Deficiencia,Candidatos de Escola Publica com Baixa Renda PPI,Possuia
4FEC0219FFABE5BFBF68B34FE39FD4DE,Menos de 19 anos,2020,Processo Seletivo - SiSU,,Sem Evasao,Rio Branco-AC,Branca,Sem Deficiencia,Ampla Concorrencia,Possuia
4FF7ACC3AF759D2B27BA34A457C41932,19-25 anos,2017,Processo Seletivo - SiSU,2017,Desistencia,Rio Branco-AC,Parda,Sem Deficiencia,"Candidatos de Escola Publica com Baixa Renda (Pretos, Pardos e Indigenas)",Não Possuia
50311A81EA533E1EF7C497E042778E6B,26-35 anos,2022,Portador de Diploma Superior,2023,Jubilamento,Rio Branco-AC,Preta,Sem Deficiencia,Ampla Concorrencia,Não Possuia
508A37F0AC8738A76C680AF8B4C512B4,Menos de 19 anos,2010,Vestibular,2016,Formado,Rio Branco-AC,Branca,Sem Deficiencia,Ampla Concorrencia,Possuia
50BB9595EB8BC365BA5E12C0D6E47B60,19-25 anos,2009,Vestibular,2016,Formado,Rio de Janeiro-RJ,Branca,Sem Deficiencia,Ampla Concorrencia,Não Possuia
50C1CB748BE1FE2ED080703FC5A815B7,Acima de 35 anos,2022,Processo Seletivo - SiSU,,Sem Evasao,Rio Branco-AC,Branca,Sem Deficiencia,Ampla Concorrencia,Não Possuia
512844C25CD1C9AF079BA08F868EB637,19-25 anos,2009,Vestibular,2014,Jubilamento,Rio Branco-AC,Branca,Sem Deficiencia,Ampla Concorrencia,Possuia
513D6BDBAED51319E9AA9F84A7F7518E,Acima de 35 anos,2016,Processo Seletivo - SiSU,2022,Formado,Rio Branco-AC,Parda,Sem Deficiencia,Candidatos de Escola Publica Independente de Renda,Possuia
518D52EEE664842CE523E2CCE507315C,Menos de 19 anos,2010,Vestibular,2018,Formado,Rio Branco-AC,Branca,Sem Deficiencia,Ampla Concorrencia,Não Possuia
51E7FEA7F69EF6875F82E22C5EDA5E26,19-25 anos,2010,Vestibular,2016,Formado,Belo Horizonte-MG,Branca,Sem Deficiencia,Ampla Concorrencia,Possuia
51F5EE7B49C5802A4AD2257148B44C71,Menos de 19 anos,2013,Processo Seletivo - SiSU,,Sem Evasao,Rio Branco-AC,Nao Declarada,Sem Deficiencia,Vagas destinadas aos candidatos de escola publica e baixa renda,Possuia
521EAE94653641EC7BE496DB736CE3F6,19-25 anos,2009,Vestibular,2014,Jubilamento,Rio Branco-AC,Branca,Sem Deficiencia,Ampla Concorrencia,Possuia
52DEBCF2062897C067B0781C8E018A07,Menos de 19 anos,2022,Processo Seletivo - SiSU,,Sem Evasao,Rio Branco-AC,Parda,Sem Deficiencia,Ampla Concorrencia,Não Possuia
537C85F1E97A1C0DB57CA7115F2FD64C,Menos de 19 anos,2023,Processo Seletivo - SiSU,,Sem Evasao,Alpestre-RS,Branca,Sem Deficiencia,Ampla Concorrencia,Não Possuia
5409B229DF3E46A0A6D20B2751FBE705,26-35 anos,2014,Processo Seletivo - SiSU,2016,Jubilamento,Campo Maior-PI,Preta,Sem Deficiencia,Ampla Concorrencia,Não Possuia
54CAF3F6167335A6DAED0946B2D4C5D5,Menos de 19 anos,2021,Processo Seletivo - SiSU,2022,Jubilamento,Rio Branco-AC,Branca,Sem Deficiencia,Ampla Concorrencia,Não Possuia
550B20428C9B32AC84A7A0C575960CE5,Menos de 19 anos,2015,Processo Seletivo - SiSU,2020,Formado,Rio Branco-AC,Parda,Sem Deficiencia,"Candidatos de Escola Publica com Baixa Renda (Pretos, Pardos e Indigenas)",Possuia
558ADE3A9B173B4C3EAF7CAEC3C66381,Menos de 19 anos,2016,Processo Seletivo - SiSU,2022,Jubilamento,Rio Branco-AC,Parda,Sem Deficiencia,Geral,Não Possuia
55E0E14567B396C814A22EEE053D34CC,Menos de 19 anos,2009,Vestibular,2014,Formado,Cacoal-RO,Branca,Sem Deficiencia,Ampla Concorrencia,Possuia
56E0429AC01477E50693E6F5FDAF6333,Menos de 19 anos,2017,Processo Seletivo - SiSU,,Sem Evasao,Rio Branco-AC,Parda,Sem Deficiencia,Ampla Concorrencia,Não Possuia
57059F591928DAAEB800384FDBEF7627,Menos de 19 anos,2021,Processo Seletivo - SiSU,,Sem Evasao,Rio Branco-AC,Parda,Deficiencia Mental,Candidatos com deficiencia,Não Possuia
572F88DEE7E2502B8B919AFB49FFFE53,19-25 anos,2009,Vestibular,2014,Jubilamento,Rio Branco-AC,Branca,Sem Deficiencia,Ampla Concorrencia,Possuia
578A92BE24DCA5C93924C0D912EB46D5,Menos de 19 anos,2014,Processo Seletivo - SiSU,2016,Desistencia,Rio Branco-AC,Branca,Sem Deficiencia,Ampla Concorrencia,Não Possuia
57932F8AEF4CFBD1E7FFC875C3AB4423,19-25 anos,2014,Processo Seletivo - SiSU,2017,Jubilamento,Rio Branco-AC,Parda,Sem Deficiencia,Ampla Concorrencia,Não Possuia
582CA5172EB531BA24FBEAF043DE3D0D,Acima de 35 anos,2016,Processo Seletivo - SiSU,2023,Jubilamento,Vigia-PA,Nao Declarada,Sem Deficiencia,"Candidatos de Escola Publica Independente de Renda (Pretos, Pardos e Indigenas)",Não Possuia
58AE64F00BA804691EE209EB36654B3C,Acima de 35 anos,2012,Enem,2022,Desistencia,Rio Branco-AC,Nao Declarada,Sem Deficiencia,Ampla Concorrencia,Possuia
58AEDFA8090B3BD19179BDA8615A2690,Menos de 19 anos,2016,Processo Seletivo - SiSU,2022,Jubilamento,Rio Branco-AC,Parda,Sem Deficiencia,"Candidatos de Escola Publica com Baixa Renda (Pretos, Pardos e Indigenas)",Possuia
593F4A8705FD0D72D47EFB651BDFB135,Menos de 19 anos,2017,Transferencia Externa,2018,Desistencia,Rio Branco-AC,Nao Declarada,Sem Deficiencia,Ampla Concorrencia,Não Possuia
596B42EB5FE47DE3F9348936BFBDC345,Acima de 35 anos,2019,Processo Seletivo - SiSU,,Sem Evasao,Rio Branco-AC,Branca,Sem Deficiencia,Ampla Concorrencia,Possuia
59CA489CEEB5610288F9DA184E668243,Acima de 35 anos,2023,Processo Seletivo - SiSU,,Sem Evasao,Cruzeiro do Sul-AC,Parda,Sem Deficiencia,Candidatos de Escola Publica Independente de Renda PPI,Não Possuia
59D49E1EF1CC5496DFDE1A1CC0C74004,19-25 anos,2016,Transferencia Externa,2022,Jubilamento,Rio Branco-AC,Branca,Sem Deficiencia,Ampla Concorrencia,Não Possuia
59DDC55F3D2F2E20AAF626E342FDCAC0,Acima de 35 anos,2021,Processo Seletivo - SiSU,2023,Jubilamento,Rio Branco-AC,Parda,Sem Deficiencia,Ampla Concorrencia,Não Possuia
59FD033A2DE3BC87962411368496D912,Acima de 35 anos,2020,Processo Seletivo - SiSU,,Sem Evasao,Rio Branco-AC,Preta,Sem Deficiencia,Ampla Concorrencia,Não Possuia
5A0DE25C4BCAA248EC1765BCB0863712,Menos de 19 anos,2011,Vestibular,2014,Transferido,Rio Branco-AC,Branca,Sem Deficiencia,Ampla Concorrencia,Possuia
5A1B4CB5A007C11A4200597B707CCD75,19-25 anos,2021,Reopcao de Curso,2023,Jubilamento,Montes Claros-MG,Branca,Sem Deficiencia,Ampla Concorrencia,Não Possuia
5A5FA2512D295BC18B5D557FB34A0888,Acima de 35 anos,2008,Vestibular,2012,Desistencia,Rio Branco-AC,Nao Declarada,Sem Deficiencia,Ampla Concorrencia,Não Possuia
5B299E073218C6160B33DC2AE691920C,Menos de 19 anos,2023,Processo Seletivo - SiSU,,Sem Evasao,Rio Branco-AC,Parda,Sem Deficiencia,Ampla Concorrencia,Não Possuia
5B6F6F2DF2BD1F461A19C19F65161223,Acima de 35 anos,2011,Vestibular,2014,Jubilamento,Rio Branco-AC,Nao Declarada,Sem Deficiencia,Ampla Concorrencia,Não Possuia
5B8AC1BF8013B0204A2C0E1988AAFE75,Menos de 19 anos,2009,Vestibular,2019,Jubilamento,Sena Madureira-AC,Branca,Sem Deficiencia,Ampla Concorrencia,Possuia
5BFC38E4B61DFBCEC432AFE2401B7AAB,Menos de 19 anos,2020,Processo Seletivo - SiSU,,Sem Evasao,Porto Velho-RO,Branca,Sem Deficiencia,Ampla Concorrencia,Não Possuia
5C9ED990F67300B9AD87BD008CCE0D88,Acima de 35 anos,2009,Mandado de Seguranca,2017,Formado,Macapa-AP,Nao Declarada,Sem Deficiencia,Ampla Concorrencia,Não Possuia
5D6D1C0E9BE7AEEA751074BC7B4CFBFA,Menos de 19 anos,2022,Processo Seletivo - SiSU,,Sem Evasao,Rio Branco-AC,Parda,Sem Deficiencia,Candidatos de Escola Publica Independente de Renda PPI,Não Possuia
5D9E37D3DB09F8460BA8EF65B16596CA,19-25 anos,2016,Processo Seletivo - SiSU,2018,Desistencia,Cacoal-RO,Branca,Sem Deficiencia,Candidatos de Escola Publica com Baixa Renda,Possuia
5DBAFBB281F14D2E2608F35E74D97B46,19-25 anos,2014,Processo Seletivo - SiSU,2022,Jubilamento,Porto Velho-RO,Parda,Sem Deficiencia,"Vagas destinadas aos pretos, pardos e indigenas de baixa renda",Possuia
5DE356E0A5585088CAC93FDE4C34A8EB,Menos de 19 anos,2019,Processo Seletivo - SiSU,2023,Desistencia,Rio Branco-AC,Branca,Sem Deficiencia,Ampla Concorrencia,Não Possuia
5E054129CB67A2ED4CBF7AE2622F3375,Menos de 19 anos,2011,Vestibular,2018,Formado,Rio Branco-AC,Branca,Sem Deficiencia,Ampla Concorrencia,Possuia
5E2008C65F6812A893E569AFDFDD7D4B,Menos de 19 anos,2018,Processo Seletivo - SiSU,2022,Jubilamento,Rio Branco-AC,Preta,Sem Deficiencia,Ampla Concorrencia,Não Possuia
5E5B2D99A9A070119580C5BF49E90BB4,Menos de 19 anos,2010,Vestibular,2014,Jubilamento,Rio Branco-AC,Branca,Sem Deficiencia,Ampla Concorrencia,Possuia
5F285E4CB6488DCD667AF6EC31642298,26-35 anos,2014,Processo Seletivo - SiSU,2017,Jubilamento,Rio Branco-AC,Nao Declarada,Sem Deficiencia,"Vagas destinadas aos pretos, pardos e indigenas independente de renda",Não Possuia
5F8A451FE4917F0A5C7D39FF14660F94,Acima de 35 anos,2009,Vestibular,2014,Jubilamento,Rio Branco-AC,Branca,Sem Deficiencia,Ampla Concorrencia,Não Possuia
5FBBAFB101147139D1766E4E1428F01C,19-25 anos,2018,Processo Seletivo - SiSU,,Sem Evasao,Capixaba-AC,Preta,Sem Deficiencia,Candidatos de Escola Publica com Baixa Renda PPI,Possuia
60041D31882E8D08E106B82DD4197A76,Menos de 19 anos,2018,Processo Seletivo - SiSU,,Sem Evasao,Rio Branco-AC,Parda,Sem Deficiencia,Candidatos de Escola Publica com Baixa Renda PPI,Possuia
607A43BBF5CA3581896FB1EDBEB6D4ED,Acima de 35 anos,2014,Processo Seletivo - SiSU,2016,Desistencia,Rio Branco-AC,Parda,Sem Deficiencia,Ampla Concorrencia,Não Possuia
60CF63B263CA6B6955D9BB680CC85CA9,Menos de 19 anos,2010,Vestibular,2017,Jubilamento,Fortaleza-CE,Branca,Sem Deficiencia,Ampla Concorrencia,Não Possuia
6188D67C7355D4166B6D12DB43485400,26-35 anos,2014,Processo Seletivo - SiSU,2022,Jubilamento,Tangara da Serra-MT,Nao Declarada,Sem Deficiencia,Ampla Concorrencia,Não Possuia
61AE94CAA4DF330F8633334FA4CDC804,Menos de 19 anos,2016,Processo Seletivo - SiSU,2017,Desistencia,Rio Branco-AC,Branca,Sem Deficiencia,Geral,Não Possuia
61E437816D0D78C62ABC93ED2770AC7A,19-25 anos,2018,Processo Seletivo - SiSU,2021,Desistencia,Cruzeiro do Sul-AC,Parda,Sem Deficiencia,Ampla Concorrencia,Não Possuia
62AB3CE23F9884DB423CE886EB945289,26-35 anos,2012,Enem,2016,Formado,Rio Branco-AC,Nao Declarada,Sem Deficiencia,Ampla Concorrencia,Não Possuia
62D7CFAA9F6B9CCF1BB85607BB6E7A13,19-25 anos,2009,Vestibular,2013,Desistencia,Rio Branco-AC,Branca,Sem Deficiencia,Ampla Concorrencia,Possuia
6376CF9D9FFD7834017C4AFC8505B635,Menos de 19 anos,2021,Processo Seletivo - SiSU,2023,Jubilamento,Rio Branco-AC,Branca,Sem Deficiencia,Ampla Concorrencia,Não Possuia
6387B3C7211C4BCBDFF0C3D7AB085A2D,Menos de 19 anos,2016,Processo Seletivo - SiSU,2022,Jubilamento,Rio Branco-AC,Branca,Sem Deficiencia,Geral,Não Possuia
63A73899C69371BB22C6F3B279442453,Acima de 35 anos,2019,Processo Seletivo - SiSU,2023,Jubilamento,Rio Branco-AC,Nao Declarada,Sem Deficiencia,Ampla Concorrencia,Não Possuia
640F96591DD2D24F3A861DC2B5727F2E,Acima de 35 anos,2022,Processo Seletivo - SiSU,2023,Jubilamento,Rio Branco-AC,Branca,Sem Deficiencia,Ampla Concorrencia,Não Possuia
64CE463C6856E0E3867DEA50033E8A29,Menos de 19 anos,2010,Vestibular,2014,Jubilamento,Rio Branco-AC,Branca,Sem Deficiencia,Ampla Concorrencia,Possuia
6556B0F81751F8BC47D5D559EB04A114,19-25 anos,2014,Transferencia Ex-Oficio,2019,Formado,Bage-RS,Nao Declarada,Sem Deficiencia,Ampla Concorrencia,Possuia
65627CC01F7CE84B7C34B98BE326092E,Menos de 19 anos,2023,Processo Seletivo - SiSU,,Sem Evasao,Porto Velho-RO,Branca,Sem Deficiencia,Ampla Concorrencia,Não Possuia
65BC6B569D41780546EEB0D5B63626F2,Menos de 19 anos,2013,Processo Seletivo - SiSU,2017,Desistencia,Rio Branco-AC,Parda,Sem Deficiencia,Vagas destinadas aos candidatos de escola publica e baixa renda,Não Possuia
667E73ABB11A09BFAC437B5479CE6552,26-35 anos,2013,Processo Seletivo - SiSU,2014,Jubilamento,Placido de Castro-AC,Nao Declarada,Sem Deficiencia,"Vagas destinadas aos pretos, pardos e indigenas independente de renda",Não Possuia
66940E2515080ED145C0DFF8EFFEE483,Acima de 35 anos,2023,Processo Seletivo - SiSU,,Sem Evasao,Sena Madureira-AC,Parda,Sem Deficiencia,Candidatos de Escola Publica com Baixa Renda PPI,Não Possuia
66B94281F8C6F8BA217609604EE6332F,19-25 anos,2019,Transferencia Externa,2022,Jubilamento,Rio Branco-AC,Preta,Sem Deficiencia,Ampla Concorrencia,Não Possuia
66C62B60B79F881C67D1EA2B38D3A23C,19-25 anos,2018,Processo Seletivo - SiSU,,Sem Evasao,Rio Branco-AC,Parda,Sem Deficiencia,Candidatos de Escola Publica Independente de Renda PPI,Possuia
66D58AB619387EBB945E0E3ABE5E0A1C,19-25 anos,2016,Transferencia Externa,2018,Jubilamento,Rio Branco-AC,Nao Declarada,Sem Deficiencia,Ampla Concorrencia,Não Possuia
66EB81A2A1C2E634F6E2993408674FCE,Menos de 19 anos,2016,Processo Seletivo - SiSU,2019,Formado,Rio Branco-AC,Preta,Sem Deficiencia,"Candidatos de Escola Publica Independente de Renda (Pretos, Pardos e Indigenas)",Possuia
67489FFB437FE971F1F045C13AE59A77,Acima de 35 anos,2019,Portador de Diploma Superior,2023,Jubilamento,Rio Branco-AC,Parda,Sem Deficiencia,Ampla Concorrencia,Não Possuia
67772D6E54BC393A6F67E16BAC3F83DA,19-25 anos,2010,Vestibular,2013,Desistencia,Rio Branco-AC,Branca,Sem Deficiencia,Ampla Concorrencia,Não Possuia
6789A028871524BE3A84E0C3490B4177,Menos de 19 anos,2013,Processo Seletivo - SiSU,2019,Formado,Caceres-MT,Nao Declarada,Sem Deficiencia,Vagas destinadas aos candidatos de escola publica e baixa renda,Possuia
67ADF2B28A9BCA8C22616CADAC7B6B84,26-35 anos,2008,Vestibular,2014,Jubilamento,Nao informado,Branca,Sem Deficiencia,Ampla Concorrencia,Não Possuia
69595C9B99F609D75FBB8232D9BD73D3,26-35 anos,2021,Processo Seletivo - SiSU,2022,Jubilamento,Rio Branco-AC,Parda,Sem Deficiencia,Candidatos de Escola Publica com Baixa Renda PPI,Não Possuia
6B283B8C9AA9DCADA9EDF49818D31937,19-25 anos,2010,Vestibular,2014,Jubilamento,Rio Branco-AC,Branca,Sem Deficiencia,Ampla Concorrencia,Possuia
6B7D24FD9A098D52B53FCC2CBD168789,Menos de 19 anos,2010,Vestibular,2017,Jubilamento,Senador Guiomard-AC,Branca,Sem Deficiencia,Ampla Concorrencia,Possuia
6B814D3B944DCAAEB9538F0CEA60B838,Acima de 35 anos,2014,Processo Seletivo - SiSU,2018,Jubilamento,Rio Branco-AC,Parda,Sem Deficiencia,"Vagas destinadas aos pretos, pardos e indigenas de baixa renda",Possuia
6B9A66AFA26A38E7D9127E2CBDEC35A7,Menos de 19 anos,2018,Processo Seletivo - SiSU,2022,Jubilamento,Rio Branco-AC,Parda,Sem Deficiencia,Ampla Concorrencia,Não Possuia
6BCF5C355DAC3E11AAAD6202D366DF53,26-35 anos,2017,Processo Seletivo - SiSU,2018,Desistencia,Rio Branco-AC,Parda,Sem Deficiencia,"Candidatos de Escola Publica com Baixa Renda (Pretos, Pardos e Indigenas)",Não Possuia
6BD22A86B1F7A3A11DE928D301F86D67,19-25 anos,2015,Processo Seletivo - SiSU,2017,Jubilamento,Rio Branco-AC,Parda,Sem Deficiencia,"Candidatos de Escola Publica com Baixa Renda (Pretos, Pardos e Indigenas)",Não Possuia
6BD98FA8D5A7129DA9E1E2E3E433EB7B,Menos de 19 anos,2019,Processo Seletivo - SiSU,,Sem Evasao,Cruzeiro do Sul-AC,Parda,Sem Deficiencia,Ampla Concorrencia,Não Possuia
6C18D13E9A2E04855A83A6CE1A9117FE,26-35 anos,2016,Processo Seletivo - SiSU,,Sem Evasao,Rio Branco-AC,Branca,Sem Deficiencia,Geral,Não Possuia
